,Title,Singer,Img,Mp3,Link
79,Hôm Nay Em Cưới Rồi (Lo-fi),Khải Đăng and Freak D,https://data.chiasenhac.com/data/cover/133/132694.jpg,https://data.chiasenhac.com/down2/2140/6/2139745-9cced833/128/Hom%20Nay%20Em%20Cuoi%20Roi%20Lo-fi_%20-%20Khai%20Dang_.mp3,https://vi.chiasenhac.vn/nghe-album/hom-nay-em-cuoi-roi-lo-fi-single-xss7v055qt2nhh.html
80,Một Mình Có Buồn Không (Acoustic Version),Thiều Bảo Trâm and  Lou Hoàng,https://data.chiasenhac.com/data/cover/133/132688.jpg,https://data.chiasenhac.com/down2/2140/6/2139733-28e8f213/128/Mot%20Minh%20Co%20Buon%20Khong%20Acoustic%20Version_.mp3,https://vi.chiasenhac.vn/nghe-album/mot-minh-co-buon-khong-acoustic-version-singer-xss7v05bqt2nhq.html
81,Mãi Mãi Là Một Lời Nói Dối,RIN9,https://data.chiasenhac.com/data/cover/133/132687.jpg,https://data.chiasenhac.com/down2/2140/6/2139732-34dd90ee/128/Mai%20Mai%20La%20Mot%20Loi%20Noi%20Doi%20-%20RIN9.mp3,https://vi.chiasenhac.vn/nghe-album/mai-mai-la-mot-loi-noi-doi-single-xss7v05cqt2nhv.html
82,Chọn Ai Cũng Sai,Đinh Ứng Phi Trường,https://data.chiasenhac.com/data/cover/133/132681.jpg,https://data.chiasenhac.com/down2/2140/6/2139718-28eda28b/128/Chon%20Ai%20Cung%20Sai%20-%20Dinh%20Ung%20Phi%20Truong.mp3,https://vi.chiasenhac.vn/nghe-album/chon-ai-cung-sai-single-xss7v06vqt2nk2.html
83,Cháo Lòng,T.R.I and Mint Chill,https://data.chiasenhac.com/data/cover/133/132680.jpg,https://data.chiasenhac.com/down2/2140/6/2139714-59fcad3c/128/Chao%20Long%20-%20T_R_I_%20Mint%20Chill.mp3,https://vi.chiasenhac.vn/nghe-album/chao-long-single-xss7v063qt2nkw.html
84,Em Sẽ Không Để Anh Phải Cô Đơn,Trang,https://data.chiasenhac.com/data/cover/133/132679.jpg,https://data.chiasenhac.com/down2/2140/6/2139711-8b06213b/128/Em%20Se%20Khong%20De%20Anh%20Phai%20Co%20Don%20-%20Trang.mp3,https://vi.chiasenhac.vn/nghe-album/em-se-khong-de-anh-phai-co-don-single-xss7v06sqt2nk4.html
85,Sợ Lắm 2,NB3 Hoài Bảo,https://data.chiasenhac.com/data/cover/133/132677.jpg,https://data.chiasenhac.com/down2/2140/6/2139701-acc6c05c/128/So%20Lam%202%20-%20NB3%20Hoai%20Bao.mp3,https://vi.chiasenhac.vn/nghe-album/so-lam-2-single-xss7v066qt2nkk.html
86,Trò Chơi,Soobin Hoàng Sơn,https://data.chiasenhac.com/data/cover/133/132674.jpg,https://data.chiasenhac.com/down2/2140/6/2139693-64691fe1/128/Tro%20Choi%20-%20Soobin%20Hoang%20Son.mp3,https://vi.chiasenhac.vn/nghe-album/the-playah-ep-xss7v06wqt2nk9.html
87,Xa Một Người Còn Thương,Du Thiên and ACV,https://data.chiasenhac.com/data/cover/133/132673.jpg,https://data.chiasenhac.com/down2/2140/6/2139692-3c010c49/128/Xa%20Mot%20Nguoi%20Con%20Thuong%20-%20Du%20Thien_%20ACV.mp3,https://vi.chiasenhac.vn/nghe-album/xa-mot-nguoi-con-thuong-single-xss7v06rqt2nka.html
88,Bức Bình Phong,Trịnh Thăng Bình,https://data.chiasenhac.com/data/cover/133/132666.jpg,https://data.chiasenhac.com/down2/2140/6/2139682-1a82a9c5/128/Buc%20Binh%20Phong%20-%20Trinh%20Thang%20Binh.mp3,https://vi.chiasenhac.vn/nghe-album/buc-binh-phong-single-xss7v07zqt2nt1.html
89,Tháng Năm,Soobin,https://data.chiasenhac.com/data/cover/133/132665.jpg,https://data.chiasenhac.com/down2/2140/6/2139681-588ccc82/128/Thang%20Nam%20-%20Soobin.mp3,https://vi.chiasenhac.vn/nghe-album/thang-nam-single-xss7v07vqt2nt2.html
90,Gửi Gió Trao Yêu Thương,Huỳnh Tú and Magazine,https://data.chiasenhac.com/data/cover/133/132664.jpg,https://data.chiasenhac.com/down2/2140/6/2139680-8084837c/128/Gui%20Gio%20Trao%20Yeu%20Thuong%20-%20Huynh%20Tu_%20Maga.mp3,https://vi.chiasenhac.vn/nghe-album/gui-gio-trao-yeu-thuong-single-xss7v073qt2ntw.html
91,Bình Yên Nơi Này,Doãn Hiếu and B.,https://data.chiasenhac.com/data/cover/133/132663.jpg,https://data.chiasenhac.com/down2/2140/6/2139677-2b9181ab/128/Binh%20Yen%20Noi%20Nay%20-%20Doan%20Hieu_%20B_.mp3,https://vi.chiasenhac.vn/nghe-album/binh-yen-noi-nay-single-xss7v07sqt2nt4.html
92,Khi Yêu Em,Linh Sung,https://data.chiasenhac.com/data/cover/133/132652.jpg,https://data.chiasenhac.com/down2/2140/6/2139632-b251574e/128/Khi%20Yeu%20Em%20-%20Linh%20Sung.mp3,https://vi.chiasenhac.vn/nghe-album/khi-yeu-em-single-xss7v07tqt2ntf.html
93,Đám Cưới Người Yêu Cũ,La Hoàng Phúc,https://data.chiasenhac.com/data/cover/133/132621.jpg,https://data.chiasenhac.com/down2/2140/6/2139526-ed173be1/128/Dam%20Cuoi%20Nguoi%20Yeu%20Cu%20-%20La%20Hoang%20Phuc.mp3,https://vi.chiasenhac.vn/nghe-album/dam-cuoi-nguoi-yeu-cu-singer-xss7v0wqqt2n9e.html
94,Những Ngày Vỡ Đôi,Đinh Uyên,https://data.chiasenhac.com/data/cover/133/132620.jpg,https://data.chiasenhac.com/down2/2140/6/2139525-77d9f088/128/Nhung%20Ngay%20Vo%20Doi%20-%20Dinh%20Uyen.mp3,https://vi.chiasenhac.vn/nghe-album/qua-di-mot-thoi-singer-xss7v0wtqt2n9f.html
95,Cho Nhau Lối Về,Phan Anh Vũ,https://data.chiasenhac.com/data/cover/133/132619.jpg,https://data.chiasenhac.com/down2/2140/6/2139517-bc61dbfa/128/Cho%20Nhau%20Loi%20Ve%20-%20Phan%20Anh%20Vu.mp3,https://vi.chiasenhac.vn/nghe-album/cho-nhau-loi-ve-singer-xss7v0r0qt2nan.html
96,Chân Ái Phai Màu,Anh Duy,https://data.chiasenhac.com/data/cover/133/132618.jpg,https://data.chiasenhac.com/down2/2140/6/2139516-c3d39f0d/128/Chan%20Ai%20Phai%20Mau%20-%20Anh%20Duy.mp3,https://vi.chiasenhac.vn/nghe-album/chan-ai-phai-mau-singer-xss7v0rzqt2na1.html
97,Yêu Em Như Lần Đầu,Min Min,https://data.chiasenhac.com/data/cover/133/132617.jpg,https://data.chiasenhac.com/down2/2140/6/2139515-d6fef23a/128/Yeu%20Em%20Nhu%20Lan%20Dau%20-%20Min%20Min.mp3,https://vi.chiasenhac.vn/nghe-album/yeu-em-nhu-lan-dau-singer-xss7v0rvqt2na2.html
98,Chiều Thu Họa Bóng Nàng,DatKaa,https://data.chiasenhac.com/data/cover/133/132593.jpg,https://data.chiasenhac.com/down2/2140/6/2139377-bfcf51a5/128/Chieu%20Thu%20Hoa%20Bong%20Nang%20-%20DatKaa.mp3,https://vi.chiasenhac.vn/nghe-album/chieu-thu-hoa-bong-nang-single-xss7v0brqt2nqa.html
99,Phận Đời Xa Quê,Hà Vân,https://data.chiasenhac.com/data/cover/133/132592.jpg,https://data.chiasenhac.com/down2/2140/6/2139376-f7e67eb7/128/Phan%20Doi%20Xa%20Que%20-%20Ha%20Van.mp3,https://vi.chiasenhac.vn/nghe-album/phan-doi-xa-que-single-xss7v0bbqt2nqq.html
100,Em Có Nhạt Đâu,Chlovy and Krish,https://data.chiasenhac.com/data/cover/133/132583.jpg,https://data.chiasenhac.com/down2/2140/6/2139311-7d952a1a/128/Em%20Co%20Nhat%20Dau%20-%20Chlovy_%20Krish.mp3,https://vi.chiasenhac.vn/nghe-album/em-co-nhat-dau-single-xss7v0csqt2nv4.html
101,Nàng Thơ (Freak D Remix),Hoàng Dũng,https://data.chiasenhac.com/data/cover/133/132581.jpg,https://data.chiasenhac.com/down2/2140/6/2139296-4fd150ba/128/Nang%20Tho%20Freak%20D%20Remix_%20-%20Hoang%20Dung.mp3,https://vi.chiasenhac.vn/nghe-album/nang-tho-freak-d-remix-xss7v0c6qt2nvk.html
102,Phố Cũ Còn Anh (Freak D Remix),Quinn and Chilly,https://data.chiasenhac.com/data/cover/133/132580.jpg,https://data.chiasenhac.com/down2/2140/6/2139294-98b0f7f3/128/Pho%20Cu%20Con%20Anh%20Freak%20D%20Remix_%20-%20Quinn_%20C.mp3,https://vi.chiasenhac.vn/nghe-album/pho-cu-con-anh-freak-d-remix-xss7v0c7qt2nvt.html
103,Họ Đâu Có Biết,Thúy Chi,https://data.chiasenhac.com/data/cover/133/132579.jpg,https://data.chiasenhac.com/down2/2140/6/2139286-149425e6/128/Ho%20Dau%20Co%20Biet%20-%20Thuy%20Chi.mp3,https://vi.chiasenhac.vn/nghe-album/ho-dau-co-biet-single-xss7v0cmqt2nv8.html
104,Nỗi Lòng Của Anh,G5R Squad,https://data.chiasenhac.com/data/cover/133/132548.jpg,https://data.chiasenhac.com/down2/2140/6/2139119-df31ffbd/128/Noi%20Long%20Cua%20Anh%20-%20G5R%20Squad.mp3,https://vi.chiasenhac.vn/nghe-album/noi-long-cua-anh-single-xss7v0q7qt2net.html
105,Không Thể Cùng Nhau Suốt Kiếp (Special Stage),Hoà Minzy,https://data.chiasenhac.com/data/cover/133/132547.jpg,https://data.chiasenhac.com/down2/2140/6/2139118-9e325ace/128/Khong%20The%20Cung%20Nhau%20Suot%20Kiep%20Special%20St.mp3,https://vi.chiasenhac.vn/nghe-album/khong-the-cung-nhau-suot-kiep-special-stagesingle-xss7v0qmqt2ne8.html
106,"Đừng Tin Her (Tilo, Nhí Remix)",B Ray and Young H and Masew and Great,https://data.chiasenhac.com/data/cover/133/132545.jpg,https://data.chiasenhac.com/down2/2140/6/2139116-adf67fcd/128/Dung%20Tin%20Her%20Tilo_%20Nhi%20Remix_%20-%20B%20Ray_%20Y.mp3,https://vi.chiasenhac.vn/nghe-album/dung-tin-her-tilo-nhi-remix-single-xss7v0qrqt2nea.html
107,Tôi Đã Từng Yêu Một Người,Samson,https://data.chiasenhac.com/data/cover/133/132520.jpg,https://data.chiasenhac.com/down2/2140/6/2139013-9c1d0076/128/Toi%20Da%20Tung%20Yeu%20Mot%20Nguoi%20-%20Samson.mp3,https://vi.chiasenhac.vn/nghe-album/toi-da-tung-yeu-mot-nguoi-single-xss7vz03qt21nw.html
108,Không i Yêu i,Nul and CM1X,https://data.chiasenhac.com/data/cover/133/132519.jpg,https://data.chiasenhac.com/down2/2140/6/2139012-e75bad81/128/Khong%20i%20Yeu%20i%20-%20Nul_%20CM1X.mp3,https://vi.chiasenhac.vn/nghe-album/khong-i-yeu-i-single-xss7vz0sqt21n4.html
109,Max,Ricky Star and Xesi,https://data.chiasenhac.com/data/cover/133/132508.jpg,https://data25.chiasenhac.com/download2/2139/6/2138945-4d9e8942/128/Max%20-%20Ricky%20Star_%20Xesi.mp3,https://vi.chiasenhac.vn/nghe-album/max-single-xss7vz0tqt21nf.html
110,Where Are You?,NT10 and Linh Vam and Huy Đức,https://data.chiasenhac.com/data/cover/133/132504.jpg,https://data25.chiasenhac.com/download2/2139/6/2138909-f85d60b1/128/Where%20Are%20You_%20-%20NT10_%20Linh%20Vam_%20Huy%20Duc.mp3,https://vi.chiasenhac.vn/nghe-album/where-are-you-single-xss7vzz3qt211w.html
111,Khi Tình Yêu Đủ Lớn,Hoàng Thùy Linh and  RTee,https://data.chiasenhac.com/data/cover/133/132503.jpg,https://data25.chiasenhac.com/download2/2139/6/2138908-c67bc343/128/Khi%20Tinh%20Yeu%20Du%20Lon%20-%20Hoang%20Thuy%20Linh_%20R.mp3,https://vi.chiasenhac.vn/nghe-album/khi-tinh-yeu-du-lon-single-xss7vzzsqt2114.html
112,Dành Cho Em,Lil Zpoet,https://data.chiasenhac.com/data/cover/133/132502.jpg,https://data25.chiasenhac.com/download2/2139/6/2138907-6d7dc568/128/Danh%20Cho%20Em%20-%20Lil%20Zpoet.mp3,https://vi.chiasenhac.vn/nghe-album/danh-cho-em-single-xss7vzz5qt211h.html
113,Cứu Công Chúa,Wowy and JoliPoli,https://data.chiasenhac.com/data/cover/133/132500.jpg,https://data25.chiasenhac.com/download2/2139/6/2138885-e688fea8/128/Cuu%20Cong%20Chua%20-%20Wowy_%20JoliPoli.mp3,https://vi.chiasenhac.vn/nghe-album/cuu-cong-chua-single-xss7vzz7qt211t.html
114,Chẳng Thể Tìm Được Em (Ballad Version),PhucXP,https://data.chiasenhac.com/data/cover/133/132482.jpg,https://data25.chiasenhac.com/download2/2139/6/2138767-6ede024e/128/Chang%20The%20Tim%20Duoc%20Em%20Ballad%20Version_%20-.mp3,https://vi.chiasenhac.vn/nghe-album/chang-the-tim-duoc-em-ballad-version-single-xss7vzvwqt2129.html
115,Grown Up,H$ Robe,https://data.chiasenhac.com/data/cover/133/132480.jpg,https://data25.chiasenhac.com/download2/2139/6/2138764-d655decb/128/Grown%20Up%20-%20H_%20Robe.mp3,https://vi.chiasenhac.vn/nghe-album/grown-up-single-xss7vzvbqt212q.html
116,Gặp Nhưng Không Ở Lại,Vương Anh Tú,https://data.chiasenhac.com/data/cover/133/132474.jpg,https://data25.chiasenhac.com/download2/2139/6/2138754-7fe24208/128/Gap%20Nhung%20Khong%20O%20Lai%20-%20Vuong%20Anh%20Tu.mp3,https://vi.chiasenhac.vn/nghe-album/gap-nhung-khong-o-lai-single-xss7vz3zqt21w1.html
117,Bất Quá Nhân Gian,Gia Huy Singer,https://data.chiasenhac.com/data/cover/133/132471.jpg,https://data25.chiasenhac.com/download2/2139/6/2138723-16ba78a0/128/Bat%20Qua%20Nhan%20Gian%20-%20Gia%20Huy%20Singer.mp3,https://vi.chiasenhac.vn/nghe-album/bat-qua-nhan-gian-single-xss7vz3sqt21w4.html
118,Bước Qua Mùa Cô Đơn,Vũ,https://data.chiasenhac.com/data/cover/133/132452.jpg,https://data25.chiasenhac.com/download2/2139/6/2138662-e83f52bf/128/Buoc%20Qua%20Mua%20Co%20Don%20-%20Vu.mp3,https://vi.chiasenhac.vn/nghe-album/buoc-qua-mua-co-don-single-xss7vzs7qt214t.html
119,Đông Vừa Sang,Như Việt and ACV,https://data.chiasenhac.com/data/cover/133/132433.jpg,https://data25.chiasenhac.com/download2/2139/6/2138600-46dacb18/128/Dong%20Vua%20Sang%20-%20Nhu%20Viet_%20ACV.mp3,https://vi.chiasenhac.vn/nghe-album/dong-vua-sang-singer-xss7vz5rqt21ha.html
120,Lâu Phai,Kai Đinh and QNT,https://data.chiasenhac.com/data/cover/133/132432.jpg,https://data25.chiasenhac.com/download2/2139/6/2138599-f5dd398d/128/Lau%20Phai%20-%20Kai%20Dinh_%20QNT.mp3,https://vi.chiasenhac.vn/nghe-album/lau-phai-singer-xss7vz5bqt21hq.html
121,Cần Một Không Hai (Cần 102),Mắt Ngọc and Mr White,https://data.chiasenhac.com/data/cover/133/132431.jpg,https://data25.chiasenhac.com/download2/2139/6/2138598-609a8513/128/Can%20Mot%20Khong%20Hai%20Can%20102_%20-%20Mat%20Ngoc_%20M.mp3,https://vi.chiasenhac.vn/nghe-album/can-mot-khong-hai-can-102-singer-xss7vz5cqt21hv.html
122,Khi Mà Giàu,KayC,https://data.chiasenhac.com/data/cover/133/132430.jpg,https://data25.chiasenhac.com/download2/2139/6/2138595-4077a79d/128/Khi%20Ma%20Giau%20-%20KayC.mp3,https://vi.chiasenhac.vn/nghe-album/homecoming-ep-xss7vz5dqt21hm.html
123,Saigon1,Thịnh Suy,https://data.chiasenhac.com/data/cover/133/132429.jpg,https://data25.chiasenhac.com/download2/2139/6/2138592-fd39a76a/128/Saigon1%20-%20Thinh%20Suy.mp3,https://vi.chiasenhac.vn/nghe-album/saigon1-single-xss7vz5qqt21he.html
124,Nhất Bái,G5R Squad,https://data.chiasenhac.com/data/cover/133/132428.jpg,https://data25.chiasenhac.com/download2/2139/6/2138575-d0b29fe3/128/Nhat%20Bai%20-%20G5R%20Squad.mp3,https://vi.chiasenhac.vn/nghe-album/nhat-bai-single-xss7vz5tqt21hf.html
125,Tương Bốn,UMIE and Right Tee,https://data.chiasenhac.com/data/cover/133/132427.jpg,https://data25.chiasenhac.com/download2/2139/6/2138574-27efde74/128/Tuong%20Bon%20-%20UMIE_%20Right%20Tee.mp3,https://vi.chiasenhac.vn/nghe-album/tuong-bon-single-xss7vz60qt21kn.html
126,Em Về Chưa,APJ and Kiper T,https://data.chiasenhac.com/data/cover/133/132426.jpg,https://data25.chiasenhac.com/download2/2139/6/2138573-0ccf3073/128/Em%20Ve%20Chua%20-%20APJ_%20Kiper%20T.mp3,https://vi.chiasenhac.vn/nghe-album/em-ve-chua-single-xss7vz6zqt21k1.html
127,Lí Do,Khánh Đala,https://data.chiasenhac.com/data/cover/133/132381.jpg,https://data25.chiasenhac.com/download2/2139/6/2138329-d00e0adc/128/Li%20Do%20-%20Khanh%20Dala.mp3,https://vi.chiasenhac.vn/nghe-album/li-do-single-xss7vzmqqt218e.html
128,Buồn Chỉ Một Mình Thôi,Tika Tùng Anh and TinyQ,https://data.chiasenhac.com/data/cover/133/132377.jpg,https://data25.chiasenhac.com/download2/2139/6/2138287-8471c18f/128/Buon%20Chi%20Mot%20Minh%20Thoi%20-%20Tika%20Tung%20Anh_.mp3,https://vi.chiasenhac.vn/nghe-album/buon-chi-mot-minh-thoi-single-xss7vzwvqt2192.html
129,Cùng Kun Ta Ghi Bàn,Lou Hoàng,https://data.chiasenhac.com/data/cover/133/132376.jpg,https://data25.chiasenhac.com/download2/2139/6/2138284-06368a2f/128/Cung%20Kun%20Ta%20Ghi%20Ban%20-%20Lou%20Hoang.mp3,https://vi.chiasenhac.vn/nghe-album/cung-kun-ta-ghi-ban-singele-xss7vzw3qt219w.html
130,Những Gì Đã Qua,Arrow,https://data.chiasenhac.com/data/cover/133/132373.jpg,https://data25.chiasenhac.com/download2/2139/6/2138237-f4ca0484/128/Nhung%20Gi%20Da%20Qua%20-%20Arrow.mp3,https://vi.chiasenhac.vn/nghe-album/nhung-gi-da-qua-singer-xss7vzw6qt219k.html
131,Luật Đời,Lưu Chấn Long,https://data.chiasenhac.com/data/cover/133/132372.jpg,https://data25.chiasenhac.com/download2/2139/6/2138236-0053cbab/128/Luat%20Doi%20-%20Luu%20Chan%20Long.mp3,https://vi.chiasenhac.vn/nghe-album/luat-doi-single-xss7vzw7qt219t.html
132,Anh Chỉ Là Bạn Thân,Tăng Phúc,https://data.chiasenhac.com/data/cover/133/132371.jpg,https://data25.chiasenhac.com/download2/2139/6/2138235-76b4d4fd/128/Anh%20Chi%20La%20Ban%20Than%20-%20Tang%20Phuc.mp3,https://vi.chiasenhac.vn/nghe-album/anh-chi-la-ban-than-single-xss7vzwmqt2198.html
133,Tao Sợ Gì Mày,Sóc Nâu,https://data.chiasenhac.com/data/cover/133/132369.jpg,https://data25.chiasenhac.com/download2/2139/6/2138231-b3e732c2/128/Tao%20So%20Gi%20May%20-%20Soc%20Nau.mp3,https://vi.chiasenhac.vn/nghe-album/tao-so-gi-may-singer-xss7vzwrqt219a.html
134,Trống Rỗng,Hà Nhi,https://data.chiasenhac.com/data/cover/133/132368.jpg,https://data25.chiasenhac.com/download2/2139/6/2138229-f96caa69/128/Trong%20Rong%20-%20Ha%20Nhi.mp3,https://vi.chiasenhac.vn/nghe-album/trong-rong-singer-xss7vzwbqt219q.html
135,052 (Không Phai 2),Tăng Duy Tân,https://data.chiasenhac.com/data/cover/133/132367.jpg,https://data25.chiasenhac.com/download2/2139/6/2138226-61f3a00c/128/052%20Khong%20Phai%202_%20-%20Tang%20Duy%20Tan.mp3,https://vi.chiasenhac.vn/nghe-album/052-khong-phai-2-singer-xss7vzwcqt219v.html
136,Nói Chia Tay Thật Khó (Acoustic Version),Thuỳ Chi,https://data.chiasenhac.com/data/cover/133/132366.jpg,https://data25.chiasenhac.com/download2/2139/6/2138223-317fa772/128/Noi%20Chia%20Tay%20That%20Kho%20Acoustic%20Version_.mp3,https://vi.chiasenhac.vn/nghe-album/noi-chia-tay-that-kho-acoustic-version-singer-xss7vzwdqt219m.html
137,Chỉ Cần Được Bên Em (Acoustic Version),Hoài Lâm,https://data.chiasenhac.com/data/cover/133/132351.jpg,https://data25.chiasenhac.com/download2/2139/6/2138111-4f859c76/128/Chi%20Can%20Duoc%20Ben%20Em%20Acoustic%20Version_%20-.mp3,https://vi.chiasenhac.vn/nghe-album/chi-can-duoc-ben-em-acoustic-version-xss7vzrcqt21av.html
138,Phai Dấu Cuộc Tình,Thúy Duy,https://data.chiasenhac.com/data/cover/133/132350.jpg,https://data.chiasenhac.com/down2/2140/6/2139953/128/Phai%20Dau%20Cuoc%20Tinh%20-%20Thuy%20Duy.mp3,https://vi.chiasenhac.vn/nghe-album/vet-thuong-trong-em-xss7vzrdqt21am.html
139,Chỉ Cần Được Bên Em (OST Sứ Mạng Sinh Tử),Hoài Lâm,https://data.chiasenhac.com/data/cover/133/132349.jpg,https://data25.chiasenhac.com/download2/2139/6/2138109-4a3fd4fa/128/Chi%20Can%20Duoc%20Ben%20Em%20OST%20Su%20Mang%20Sinh%20Tu_.mp3,https://vi.chiasenhac.vn/nghe-album/chi-can-duoc-ben-em-ost-su-mang-sinh-tu-singer-xss7vzrqqt21ae.html
140,Cứ Yêu Đi,Min Min,https://data.chiasenhac.com/data/cover/133/132347.jpg,https://data25.chiasenhac.com/download2/2139/6/2138107-f9789bf2/128/Cu%20Yeu%20Di%20-%20Min%20Min.mp3,https://vi.chiasenhac.vn/nghe-album/cu-yeu-di-singer-xss7vzb0qt21qn.html
141,Ngô Đồng,Nguyễn Hồng Nhung,https://data.chiasenhac.com/data/cover/133/132346.jpg,https://data25.chiasenhac.com/download2/2139/6/2138099-a1cd7f74/128/Ngo%20Dong%20-%20Nguyen%20Hong%20Nhung.mp3,https://vi.chiasenhac.vn/nghe-album/ngo-dong-ep-singer-xss7vzbzqt21q1.html
142,Anh Và Em (Bí Mật Của Gió OST),Osad,https://data.chiasenhac.com/data/cover/133/132344.jpg,https://data25.chiasenhac.com/download2/2139/6/2138097-b117e8ad/128/Anh%20Va%20Em%20Bi%20Mat%20Cua%20Gio%20OST_%20-%20Osad.mp3,https://vi.chiasenhac.vn/nghe-album/anh-va-em-bi-mat-cua-gio-ost-single-xss7vzb3qt21qw.html
143,Thật Sự Em Muốn Gì,Lê Chí Trung,https://data.chiasenhac.com/data/cover/133/132343.jpg,https://data25.chiasenhac.com/download2/2139/6/2138096-26143e90/128/That%20Su%20Em%20Muon%20Gi%20-%20Le%20Chi%20Trung.mp3,https://vi.chiasenhac.vn/nghe-album/that-su-em-muon-gi-singer-xss7vzbsqt21q4.html
144,Rước Dâu,Trương Thế Vinh and The Voi Biển Band,https://data.chiasenhac.com/data/cover/133/132342.jpg,https://data25.chiasenhac.com/download2/2139/6/2138095-ea7bec16/128/Ruoc%20Dau%20-%20Truong%20The%20Vinh_%20The%20Voi%20Bien.mp3,https://vi.chiasenhac.vn/nghe-album/ruoc-dau-singer-xss7vzb5qt21qh.html
145,Trai Thẳng,Tây Giang and Quang Cường,https://data.chiasenhac.com/data/cover/133/132341.jpg,https://data25.chiasenhac.com/download2/2139/6/2138094-81578520/128/Trai%20Thang%20-%20Tay%20Giang_%20Quang%20Cuong.mp3,https://vi.chiasenhac.vn/nghe-album/trai-thang-singer-xss7vzb6qt21qk.html
146,Hóa Tương Tư,Anh Rồng,https://data.chiasenhac.com/data/cover/133/132340.jpg,https://data25.chiasenhac.com/download2/2139/6/2138093-4d90d36d/128/Hoa%20Tuong%20Tu%20-%20Anh%20Rong.mp3,https://vi.chiasenhac.vn/nghe-album/hoa-tuong-tu-singer-xss7vzb7qt21qt.html
147,Vì Một Câu Nói,Hoàng Dũng,https://data.chiasenhac.com/data/cover/133/132339.jpg,https://data25.chiasenhac.com/download2/2139/6/2138092-a1061b6d/128/Vi%20Mot%20Cau%20Noi%20-%20Hoang%20Dung.mp3,https://vi.chiasenhac.vn/nghe-album/vi-mot-cau-noi-singer-xss7vzbmqt21q8.html
148,Nợ Nhau Lời Xin Lỗi,Nguyên Hà,https://data.chiasenhac.com/data/cover/133/132338.jpg,https://data25.chiasenhac.com/download2/2139/6/2138091-d959fe6b/128/No%20Nhau%20Loi%20Xin%20Loi%20-%20Nguyen%20Ha.mp3,https://vi.chiasenhac.vn/nghe-album/no-nhau-loi-xin-loi-singer-xss7vzbwqt21q9.html
149,Khi Em Là Con Gái,Ngọc Kayla,https://data.chiasenhac.com/data/cover/133/132337.jpg,https://data25.chiasenhac.com/download2/2139/6/2138090-de174259/128/Khi%20Em%20La%20Con%20Gai%20-%20Ngoc%20Kayla.mp3,https://vi.chiasenhac.vn/nghe-album/khi-em-la-con-gai-singer-xss7vzbrqt21qa.html
150,Kết Thúc Bất Ngờ,Trung Quân,https://data.chiasenhac.com/data/cover/133/132317.jpg,https://data25.chiasenhac.com/download2/2139/6/2138047-c12b36e1/128/Ket%20Thuc%20Bat%20Ngo%20-%20Trung%20Quan.mp3,https://vi.chiasenhac.vn/nghe-album/ket-thuc-bat-ngo-singer-xss7vzcqqt21ve.html
151,Khoảnh Khắc Mưa Rơi,Hà Nhi,https://data.chiasenhac.com/data/cover/133/132316.jpg,https://data25.chiasenhac.com/download2/2139/6/2138046-a58b3c32/128/Khoanh%20Khac%20Mua%20Roi%20-%20Ha%20Nhi.mp3,https://vi.chiasenhac.vn/nghe-album/khoanh-khac-mua-roi-singer-xss7vzctqt21vf.html
152,Có Phải Yêu,Jackie Njine and RTee and Bảo Trân,https://data.chiasenhac.com/data/cover/133/132308.jpg,https://data25.chiasenhac.com/download2/2138/6/2137992-e2742bc3/128/Co%20Phai%20Yeu%20-%20Jackie%20Njine_%20RTee_%20Bao%20Tr.mp3,https://vi.chiasenhac.vn/nghe-album/co-phai-yeu-single-xss7vzd7qt21mt.html
153,Níu Duyên,Lê Bảo Bình,https://data.chiasenhac.com/data/cover/133/132306.jpg,https://data25.chiasenhac.com/download2/2138/6/2137989-ced9f7da/128/Niu%20Duyen%20-%20Le%20Bao%20Binh.mp3,https://vi.chiasenhac.vn/nghe-album/niu-duyen-single-xss7vzdwqt21m9.html
154,Nơi Em Thuộc Về Anh,Bozitt,https://data.chiasenhac.com/data/cover/133/132304.jpg,https://data25.chiasenhac.com/download2/2138/6/2137958-f9de7a58/128/Noi%20Em%20Thuoc%20Ve%20Anh%20-%20Bozitt.mp3,https://vi.chiasenhac.vn/nghe-album/noi-em-thuoc-ve-anh-single-xss7vzdbqt21mq.html
155,Lỡ Rồi Tình Tôi,Mạnh Chinh,https://data.chiasenhac.com/data/cover/133/132303.jpg,https://data25.chiasenhac.com/download2/2138/6/2137957-f4735659/128/Lo%20Roi%20Tinh%20Toi%20-%20Manh%20Chinh.mp3,https://vi.chiasenhac.vn/nghe-album/lo-roi-tinh-toi-single-xss7vzdcqt21mv.html
156,Em Không Cô Đơn,Kha,https://data.chiasenhac.com/data/cover/133/132292.jpg,https://data25.chiasenhac.com/download2/2138/6/2137935-d64a8251/128/Em%20Khong%20Co%20Don%20-%20Kha.mp3,https://vi.chiasenhac.vn/nghe-album/em-khong-co-don-single-xss7vzq7qt21et.html
